"species","lon","lat","bio_1","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","pc_1","pc_2","pc_3","pc_4","pc_5"
"Tlalocohyla smithii",-105.400255618363,20.8171992500695,2976,2998,2950,11874,3002,19,1105,8246,146,31,382,1934,3013,2932,81,2.26241207122803,-1.36542797088623,1.00269794464111,0.21297599375248,-2.82907199859619
"Tlalocohyla smithii",-104.900246576625,21.4171738622158,2935,2956,2906,15039,4016,25,1174,10900,167,104,618,2078,3020,2852,168,1.62990999221802,-1.49002194404602,2.20363593101501,1.69393599033356,0.162374004721642
"Tlalocohyla smithii",-101.901382,19.157892,2990,3012,2964,10202,2273,24,1059,6564,161,127,618,1837,3088,2882,206,1.24851095676422,-3.09883308410645,0.116454303264618,0.8815838098526,1.10554695129395
"Tlalocohyla smithii",-102.568576,19.520464,2966,2992,2942,13661,3092,47,1064,8655,234,118,611,1888,3066,2873,193,1.51652598381042,-2.31803297996521,0.817568719387054,1.34055805206299,0.74339348077774
"Tlalocohyla smithii",-107.037601,24.373895,2974,3012,2928,7836,2131,18,1170,5792,107,111,546,3329,3067,2863,204,0.743786573410034,-2.9216160774231,0.324017286300659,0.794405817985535,0.389412492513657
"Tlalocohyla smithii",-102.150175,19.207308,2966,2988,2942,10202,2224,30,1024,6359,204,121,619,1737,3062,2866,196,0.961313128471375,-2.59434103965759,0.652909517288208,0.571516573429108,0.87543648481369
"Tlalocohyla smithii",-106.686142,24.423203,2972,3006,2928,10498,2971,53,1140,7588,199,127,554,3083,3081,2851,230,0.95173567533493,-2.74959802627563,0.392848789691925,1.60647797584534,1.00682199001312
"Tlalocohyla smithii",-107.267967,24.863033,2981,3022,2931,7807,2125,12,1172,5761,98,131,548,3623,3093,2853,240,0.537187874317169,-3.34377288818359,-0.0883022174239159,1.22941398620605,1.13507497310638
"Tlalocohyla smithii",-106.438693,23.300015,2978,3012,2942,7667,2040,12,1197,5758,61,54,436,2856,3031,2908,123,1.42341101169586,-2.26462888717651,0.587871372699738,-0.0329339206218719,-1.86642301082611
"Tlalocohyla smithii",-106.759214,24.520115,2962,2996,2916,10641,3053,57,1145,7702,198,127,552,3179,3070,2840,230,0.808107912540436,-2.55342388153076,0.665647327899933,1.61357498168945,0.992071270942688
"Tlalocohyla smithii",-105.345377,20.337933,2961,2978,2939,15477,3723,32,1131,10784,195,81,594,1626,3032,2896,136,2.28947401046753,-1.57440400123596,1.61623895168304,1.30121302604675,-0.67642617225647
"Tlalocohyla smithii",-105.488358,23.067261,2944,2973,2904,17925,4620,74,1080,12365,387,124,585,2785,3042,2830,212,1.64525496959686,-1.38046002388,1.64031004905701,2.61680293083191,0.85083669424057
"Tlalocohyla smithii",-105.29193,20.4663,2970,2989,2947,16915,4051,34,1125,11792,213,73,585,1756,3032,2908,124,2.70172190666199,-1.44491100311279,1.52904903888702,1.51702296733856,-1.00736200809479
"Tlalocohyla smithii",-101.778572,18.935354,2983,3004,2961,8789,2028,11,1097,5831,123,121,608,1623,3082,2883,199,1.09324598312378,-3.12946701049805,0.279519587755203,0.582300126552582,0.891310214996338
"Tlalocohyla smithii",-99.150332,18.898895,2952,2974,2926,11680,2504,52,1062,7286,257,125,627,1848,3043,2844,199,0.865329027175903,-2.25053811073303,1.18859601020813,0.81199848651886,1.02895104885101
"Tlalocohyla smithii",-104.58811,21.332822,2934,2956,2903,10654,2989,25,1170,7441,139,131,614,2158,3044,2830,214,0.577975511550903,-2.29205107688904,1.64776301383972,1.22983503341675,1.2206130027771
"Tlalocohyla smithii",-96.415357,15.894679,2956,2965,2945,19447,3885,71,928,10595,405,70,644,808,3009,2900,109,2.64823198318481,-0.782701313495636,1.79219305515289,0.800274014472961,-1.00522303581238
"Tlalocohyla smithii",-104.019491,20.708189,2929,2955,2896,9517,2589,35,1146,6606,199,143,602,2330,3054,2817,237,0.125290304422379,-2.47770500183105,1.40176498889923,1.16761600971222,1.67703497409821
"Tlalocohyla smithii",-98.966233,18.806306,2963,2987,2938,11261,2417,46,1074,7045,218,125,627,1901,3056,2857,199,0.998262286186218,-2.52741694450378,0.874146819114685,0.827184677124023,1.03481900691986
"Tlalocohyla smithii",-103.989035,20.756316,2935,2961,2902,7664,2088,29,1148,5331,161,143,601,2320,3060,2822,238,-0.0635545700788498,-2.77534699440002,1.1364049911499,0.804736971855164,1.69587600231171
"Tlalocohyla smithii",-105.212168,20.627011,2983,3006,2957,13419,3265,26,1133,9408,184,72,583,2011,3040,2916,124,2.39141798019409,-1.96766495704651,1.00909304618835,0.898876190185547,-1.02077496051788
"Tlalocohyla smithii",-101.587957,17.675242,2994,3006,2983,10867,3252,4,1153,7185,96,50,664,890,3024,2949,75,2.85677790641785,-2.10022807121277,1.25205898284912,-0.0762848109006882,-1.69143903255463
